fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1834;933;0.001058;0.001937;0.161;14028.0;14028.0;14028.0;1.0;0.0;1;-30.0;30.0
1170;938;0.001027;0.012543;0.0243;584.0;584.0;584.0;1.0;0.0;1;-30.0;30.0
1238;938;0.006935;0.036516;0.0663;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
1170;938;0.001798;0.012089;0.0223;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
985;938;4.8e-5;8.8e-5;0.001;308192.0;308192.0;308192.0;1.0;0.0;1;-30.0;30.0
984;938;4.8e-5;8.8e-5;0.001;308192.0;308192.0;308192.0;1.0;0.0;1;-30.0;30.0
1040;939;0.005906;0.026627;0.0456;405.0;405.0;405.0;1.0;0.0;1;-30.0;30.0
1040;940;0.005906;0.026627;0.0445;405.0;405.0;405.0;1.0;0.0;1;-30.0;30.0
981;943;0.004573;0.020316;0.0405;289.0;289.0;289.0;1.0;0.0;1;-30.0;30.0
1280;944;0.002825;0.019239;0.0476;430.0;430.0;430.0;1.0;0.0;1;-30.0;30.0
1513;946;0.030738;0.075586;0.0009;373.0;373.0;373.0;1.0;0.0;1;-30.0;30.0
1239;947;0.007723;0.044444;0.082;472.0;472.0;472.0;1.0;0.0;1;-30.0;30.0
1225;948;0.001659;0.011575;0.0091;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1225;948;0.001659;0.011575;0.0091;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
951;950;2.1e-5;0.000339;0.0087;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
952;950;2.1e-5;0.000325;0.0087;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1176;953;0.004741;0.022124;0.038;320.0;320.0;320.0;1.0;0.0;1;-30.0;30.0
1275;955;0.000198;0.000751;0.0921;401.0;401.0;401.0;1.0;0.0;1;-30.0;30.0
1118;957;0.002133;0.009659;0.0162;312.0;312.0;312.0;1.0;0.0;1;-30.0;30.0
1149;958;0.002438;0.016458;0.0314;416.0;416.0;416.0;1.0;0.0;1;-30.0;30.0
1149;958;0.00243;0.016454;0.0319;416.0;416.0;416.0;1.0;0.0;1;-30.0;30.0
1154;959;0.000356;0.001422;0.0;368.0;368.0;368.0;1.0;0.0;1;-30.0;30.0
1391;961;0.000616;0.006627;0.1531;1754.0;1754.0;1754.0;1.0;0.0;1;-30.0;30.0
1105;962;0.000776;0.004612;0.1736;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1431;962;0.000119;0.000691;0.0076;397.0;397.0;397.0;1.0;0.0;1;-30.0;30.0
1430;962;0.000119;0.000711;0.0071;356.0;356.0;356.0;1.0;0.0;1;-30.0;30.0
1471;962;0.001126;0.005965;0.0162;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
1373;965;0.032364;0.095227;0.0297;315.0;315.0;315.0;1.0;0.0;1;-30.0;30.0
1055;966;0.001993;0.020458;0.0638;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1055;966;0.001993;0.020472;0.0638;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
991;972;0.002686;0.018173;0.0324;381.0;381.0;381.0;1.0;0.0;1;-30.0;30.0
1202;972;0.005748;0.03836;0.0688;524.0;524.0;524.0;1.0;0.0;1;-30.0;30.0
1239;974;0.000277;0.002588;0.0051;584.0;584.0;584.0;1.0;0.0;1;-30.0;30.0
1145;976;0.002647;0.011911;0.0213;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
1173;980;0.001659;0.011081;0.0203;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1173;980;0.002509;0.011319;0.0203;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1157;982;0.000928;0.006183;0.0111;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1536;982;0.000217;0.001481;0.003;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1546;983;7.0e-6;0.00013;0.0029;2694.0;2694.0;2694.0;1.0;0.0;1;-30.0;30.0
1171;987;0.000111;0.000741;0.0014;545.0;545.0;545.0;1.0;0.0;1;-30.0;30.0
1358;987;0.001857;0.008375;0.0142;385.0;385.0;385.0;1.0;0.0;1;-30.0;30.0
1172;987;9.9e-5;0.000711;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1209;988;0.000198;0.000909;0.001;264.0;264.0;264.0;1.0;0.0;1;-30.0;30.0
1103;992;0.013274;0.060326;0.1043;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
995;993;2.0e-5;0.000198;0.0091;257.0;257.0;257.0;1.0;0.0;1;-30.0;30.0
995;994;2.0e-5;0.000198;0.0051;257.0;257.0;257.0;1.0;0.0;1;-30.0;30.0
1407;996;0.004701;0.030064;0.0547;385.0;385.0;385.0;1.0;0.0;1;-30.0;30.0
1155;998;0.001343;0.007862;0.0142;455.0;455.0;455.0;1.0;0.0;1;-30.0;30.0
1254;999;2.8e-5;0.000145;0.0606;855.0;855.0;855.0;1.0;0.0;1;-30.0;30.0
1516;1000;5.0e-6;0.0001;0.0;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1000;431;1.0e-5;0.0001;0.0;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1517;1001;9.9e-5;0.000182;0.0004;151172.0;151172.0;151172.0;1.0;0.0;1;-30.0;30.0
1496;1002;0.00073;0.001335;0.1104;20343.0;20343.0;20343.0;1.0;0.0;1;-30.0;30.0
976;1003;0.018038;0.057792;0.0916;511.0;511.0;511.0;1.0;0.0;1;-30.0;30.0
1489;1003;0.001798;0.004543;0.0081;6284.0;6284.0;6284.0;1.0;0.0;1;-30.0;30.0
1195;1008;8.0e-6;0.0001;0.002;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1194;1008;8.0e-6;0.0001;0.002;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1221;1010;0.000909;0.003299;0.0051;310.0;310.0;310.0;1.0;0.0;1;-30.0;30.0
956;1014;0.002627;0.017284;0.0435;1771.0;1771.0;1771.0;1.0;0.0;1;-30.0;30.0
1157;1014;0.002272;0.011239;0.0203;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1164;1013;0.002574;0.013541;0.0349;408.0;408.0;408.0;1.0;0.0;1;-30.0;30.0
1292;1012;0.001817;0.012207;0.0223;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1410;1012;0.000375;0.002509;0.0051;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1477;1013;0.000356;0.002311;0.004;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1494;1015;0.003081;0.020089;0.0375;381.0;381.0;381.0;1.0;0.0;1;-30.0;30.0
1839;1015;0.000375;0.002528;0.0051;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1438;1014;0.001798;0.010133;0.0182;408.0;408.0;408.0;1.0;0.0;1;-30.0;30.0
1164;1014;0.00097;0.009481;0.037;720.0;720.0;720.0;1.0;0.0;1;-30.0;30.0
1468;1012;0.001067;0.007091;0.0132;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1440;1013;0.000751;0.007423;0.0248;833.0;833.0;833.0;1.0;0.0;1;-30.0;30.0
1467;1012;0.001067;0.007091;0.0132;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
949;1018;0.00099;0.007576;0.156;1486.0;1486.0;1486.0;1.0;0.0;1;-30.0;30.0
1158;1017;0.000298;0.003262;0.0693;1774.0;1774.0;1774.0;1.0;0.0;1;-30.0;30.0
1281;1017;0.000561;0.006288;0.1574;1774.0;1774.0;1774.0;1.0;0.0;1;-30.0;30.0
1282;1017;0.000554;0.006163;0.1588;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1281;1018;0.000382;0.005002;0.1718;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1282;1018;0.000381;0.005;0.1733;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1394;1018;0.000547;0.006046;0.1242;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1107;1022;0.006262;0.043595;0.078;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1303;1022;0.001659;0.011022;0.0203;513.0;513.0;513.0;1.0;0.0;1;-30.0;30.0
1453;1022;0.002744;0.018746;0.0349;515.0;515.0;515.0;1.0;0.0;1;-30.0;30.0
1303;1022;0.001659;0.011042;0.0203;538.0;538.0;538.0;1.0;0.0;1;-30.0;30.0
1054;1024;0.003694;0.02481;0.0456;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1108;1024;0.002963;0.019793;0.0694;370.0;370.0;370.0;1.0;0.0;1;-30.0;30.0
1143;1024;0.002647;0.017659;0.0324;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1345;1024;0.00719;0.033264;0.0618;319.0;319.0;319.0;1.0;0.0;1;-30.0;30.0
1121;1027;0.003457;0.015704;0.0284;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
1269;1027;0.00164;0.021709;0.0911;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1192;1028;2.0e-5;9.9e-5;0.0121;457.0;457.0;457.0;1.0;0.0;1;-30.0;30.0
1251;1028;0.000435;0.002878;0.0051;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1146;1029;0.003931;0.020365;0.037;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1199;1029;0.002805;0.012484;0.0319;327.0;327.0;327.0;1.0;0.0;1;-30.0;30.0
1193;1030;0.007309;0.049876;0.0881;538.0;538.0;538.0;1.0;0.0;1;-30.0;30.0
1285;1031;0.006044;0.042114;0.0729;513.0;513.0;513.0;1.0;0.0;1;-30.0;30.0
1054;1033;0.000612;0.004128;0.0081;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1140;1033;0.001225;0.006854;0.1397;261.0;261.0;261.0;1.0;0.0;1;-30.0;30.0
1143;1033;0.001738;0.011615;0.0213;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
932;1035;0.001059;0.003597;0.0458;300.0;300.0;300.0;1.0;0.0;1;-30.0;30.0
1095;1035;0.009699;0.044839;0.0749;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1231;1035;0.001426;0.009276;0.0292;366.0;366.0;366.0;1.0;0.0;1;-30.0;30.0
1265;1035;0.014143;0.064395;0.1134;470.0;470.0;470.0;1.0;0.0;1;-30.0;30.0
1351;1035;0.003502;0.02318;0.0547;366.0;366.0;366.0;1.0;0.0;1;-30.0;30.0
1351;1035;0.004543;0.024889;0.0435;321.0;321.0;321.0;1.0;0.0;1;-30.0;30.0
1518;1036;2.0e-5;9.8e-5;0.0;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1519;1037;2.0e-5;0.000198;0.001;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1520;1038;5.9e-5;0.000356;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1522;1039;0.001126;0.005037;0.0091;5986.0;5986.0;5986.0;1.0;0.0;1;-30.0;30.0
1205;1040;0.004642;0.030854;0.0557;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1427;1040;0.001578;0.010526;0.0192;379.0;379.0;379.0;1.0;0.0;1;-30.0;30.0
1521;1040;0.000119;0.000889;0.002;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1262;1043;0.001351;0.008986;0.0303;405.0;405.0;405.0;1.0;0.0;1;-30.0;30.0
1444;1044;0.001027;0.006123;0.2162;296.0;296.0;296.0;1.0;0.0;1;-30.0;30.0
1523;1049;0.000194;0.000624;0.0009;47367.0;47367.0;47367.0;1.0;0.0;1;-30.0;30.0
1463;1050;0.001146;0.007625;0.0142;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1047;1052;9.9e-5;0.000198;0.0142;138682.0;138682.0;138682.0;1.0;0.0;1;-30.0;30.0
1046;1052;9.9e-5;0.000198;0.0182;138682.0;138682.0;138682.0;1.0;0.0;1;-30.0;30.0
1273;1051;9.9e-5;0.000988;0.004;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
1045;1052;0.000111;0.000223;0.0213;123245.0;123245.0;123245.0;1.0;0.0;1;-30.0;30.0
1121;1053;0.003477;0.023822;0.0456;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1100;1054;0.000324;0.000992;0.0729;29661.0;29661.0;29661.0;1.0;0.0;1;-30.0;30.0
1170;1055;0.00081;0.005472;0.0101;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1170;1055;0.000751;0.005057;0.0127;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1271;1056;0.001884;0.019197;0.4621;1633.0;1633.0;1633.0;1.0;0.0;1;-30.0;30.0
1271;1056;0.001891;0.019134;0.4621;1633.0;1633.0;1633.0;1.0;0.0;1;-30.0;30.0
1457;1058;0.001462;0.009817;0.0177;524.0;524.0;524.0;1.0;0.0;1;-30.0;30.0
1341;1061;0.000237;0.001501;0.003;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1282;1062;0.000402;0.005242;0.1791;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1281;1062;0.000402;0.005242;0.1819;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1331;1070;5.9e-5;0.001047;0.004;1363.0;1363.0;1363.0;1.0;0.0;1;-30.0;30.0
1317;1069;5.9e-5;0.001126;0.004;1363.0;1363.0;1363.0;1.0;0.0;1;-30.0;30.0
1313;1070;5.9e-5;0.001126;0.004;1363.0;1363.0;1363.0;1.0;0.0;1;-30.0;30.0
1164;1074;0.000366;0.000669;0.0476;40590.0;40590.0;40590.0;1.0;0.0;1;-30.0;30.0
1164;1073;0.000352;0.000645;0.0466;42124.0;42124.0;42124.0;1.0;0.0;1;-30.0;30.0
1326;1079;0.003121;0.020997;0.0385;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1501;1079;0.004602;0.0208;0.0365;337.0;337.0;337.0;1.0;0.0;1;-30.0;30.0
1368;1080;0.002694;0.028476;0.6599;1115.0;1115.0;1115.0;1.0;0.0;1;-30.0;30.0
1403;1081;0.000751;0.003417;0.0061;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1085;1082;2.0e-6;0.001185;0.0;26121.0;26121.0;26121.0;1.0;0.0;1;-30.0;30.0
1083;1082;2.0e-6;0.001185;0.0;26121.0;26121.0;26121.0;1.0;0.0;1;-30.0;30.0
1084;1082;2.0e-6;0.001185;0.0;26121.0;26121.0;26121.0;1.0;0.0;1;-30.0;30.0
1525;1086;0.00083;0.005491;0.0101;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1188;1088;0.000375;0.001422;0.1893;263.0;263.0;263.0;1.0;0.0;1;-30.0;30.0
1188;1087;0.000395;0.001422;0.1903;20973.0;20973.0;20973.0;1.0;0.0;1;-30.0;30.0
1222;1089;0.000494;0.002963;0.0051;350.0;350.0;350.0;1.0;0.0;1;-30.0;30.0
1329;1093;0.000435;0.0016;0.1974;506.0;506.0;506.0;1.0;0.0;1;-30.0;30.0
1329;1093;0.000435;0.00162;0.2005;506.0;506.0;506.0;1.0;0.0;1;-30.0;30.0
1265;1095;0.006499;0.029472;0.0506;301.0;301.0;301.0;1.0;0.0;1;-30.0;30.0
1304;1096;0.004879;0.022479;0.0375;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
1527;1098;9.9e-5;0.000573;0.0511;53230.0;53230.0;53230.0;1.0;0.0;1;-30.0;30.0
1526;1097;0.000138;0.000435;0.0445;67824.0;67824.0;67824.0;1.0;0.0;1;-30.0;30.0
1121;1101;0.002943;0.019773;0.0354;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1207;1101;0.001679;0.011101;0.0203;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1519;1103;0.006301;0.028622;0.0496;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1393;1104;0.002746;0.014183;0.1868;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1392;1105;0.002469;0.013827;0.1757;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1472;1104;0.002094;0.010607;0.1822;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
1459;1106;0.009323;0.046598;0.08;354.0;354.0;354.0;1.0;0.0;1;-30.0;30.0
1453;1107;0.004425;0.029349;0.0547;578.0;578.0;578.0;1.0;0.0;1;-30.0;30.0
1425;1108;0.0032;0.021472;0.0385;418.0;418.0;418.0;1.0;0.0;1;-30.0;30.0
1290;1110;0.000824;0.008373;0.2166;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1299;1110;0.001211;0.017571;0.4563;1811.0;1811.0;1811.0;1.0;0.0;1;-30.0;30.0
1291;1110;0.000824;0.008373;0.2166;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1299;1110;0.001205;0.017438;0.4534;1825.0;1825.0;1825.0;1.0;0.0;1;-30.0;30.0
1237;1113;0.021244;0.060489;0.0193;481.0;481.0;481.0;1.0;0.0;1;-30.0;30.0
1538;1114;0.000553;0.003793;0.0071;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
1173;1115;0.007546;0.034173;0.0607;265.0;265.0;265.0;1.0;0.0;1;-30.0;30.0
1528;1120;0.009156;0.040044;0.0135;742.0;742.0;742.0;1.0;0.0;1;-30.0;30.0
1142;1121;0.000928;0.004148;0.0071;7269.0;7269.0;7269.0;1.0;0.0;1;-30.0;30.0
1217;1121;0.002844;0.018627;0.0334;468.0;468.0;468.0;1.0;0.0;1;-30.0;30.0
1485;1121;0.00257;0.017083;0.0314;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1161;1125;0.009936;0.040059;0.0658;264.0;264.0;264.0;1.0;0.0;1;-30.0;30.0
1454;1125;0.001679;0.011062;0.0203;438.0;438.0;438.0;1.0;0.0;1;-30.0;30.0
1491;1125;0.004958;0.022716;0.0395;265.0;265.0;265.0;1.0;0.0;1;-30.0;30.0
1534;1125;0.000178;0.00077;0.5083;271.0;271.0;271.0;1.0;0.0;1;-30.0;30.0
1530;1132;0.000237;0.001541;0.003;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1385;1135;0.000948;0.009185;0.0324;426.0;426.0;426.0;1.0;0.0;1;-30.0;30.0
1385;1136;0.000889;0.008652;0.0304;350.0;350.0;350.0;1.0;0.0;1;-30.0;30.0
1366;1139;0.001738;0.011595;0.0213;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1425;1140;0.008652;0.039447;0.0724;374.0;374.0;374.0;1.0;0.0;1;-30.0;30.0
1532;1141;0.001067;0.004346;0.0182;360.0;360.0;360.0;1.0;0.0;1;-30.0;30.0
1322;1144;0.008332;0.037879;0.0663;264.0;264.0;264.0;1.0;0.0;1;-30.0;30.0
1304;1145;0.008774;0.031285;0.0491;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
1533;1146;0.002311;0.015467;0.0284;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1534;1147;0.001264;0.005136;0.0091;271.0;271.0;271.0;1.0;0.0;1;-30.0;30.0
1534;1147;0.001264;0.005136;0.0091;271.0;271.0;271.0;1.0;0.0;1;-30.0;30.0
1173;1148;0.005886;0.031546;0.0567;380.0;380.0;380.0;1.0;0.0;1;-30.0;30.0
1363;1148;0.011239;0.050647;0.0901;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1434;1149;0.001817;0.012089;0.0223;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1535;1151;5.9e-5;0.000403;0.001;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1357;1152;0.000316;0.001936;0.2551;397.0;397.0;397.0;1.0;0.0;1;-30.0;30.0
1170;1153;0.000221;0.001357;0.1974;385.0;385.0;385.0;1.0;0.0;1;-30.0;30.0
1262;1154;0.003818;0.024421;0.1136;366.0;366.0;366.0;1.0;0.0;1;-30.0;30.0
1548;1155;0.00162;0.009284;0.0162;379.0;379.0;379.0;1.0;0.0;1;-30.0;30.0
1393;1156;0.001956;0.009146;0.0152;348.0;348.0;348.0;1.0;0.0;1;-30.0;30.0
1477;1157;0.001837;0.008988;0.0203;403.0;403.0;403.0;1.0;0.0;1;-30.0;30.0
1536;1157;0.000672;0.004543;0.0167;403.0;403.0;403.0;1.0;0.0;1;-30.0;30.0
1395;1158;0.000242;0.002735;0.0549;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1536;1160;0.000237;0.000494;0.0294;56492.0;56492.0;56492.0;1.0;0.0;1;-30.0;30.0
1232;1164;0.000316;0.001132;0.1529;297.0;297.0;297.0;1.0;0.0;1;-30.0;30.0
1232;1164;0.000316;0.001132;0.1529;297.0;297.0;297.0;1.0;0.0;1;-30.0;30.0
1438;1164;0.000563;0.003372;0.0116;408.0;408.0;408.0;1.0;0.0;1;-30.0;30.0
1440;1164;0.000211;0.002058;0.0111;789.0;789.0;789.0;1.0;0.0;1;-30.0;30.0
1296;1173;0.002746;0.018746;0.0329;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1543;1173;0.003002;0.015052;0.0268;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1365;1174;0.002043;0.022929;0.4592;1386.0;1386.0;1386.0;1.0;0.0;1;-30.0;30.0
1383;1174;0.000776;0.008497;0.1805;1659.0;1659.0;1659.0;1.0;0.0;1;-30.0;30.0
1537;1177;1.0e-5;0.0001;0.0029;1708.0;1708.0;1708.0;1.0;0.0;1;-30.0;30.0
1483;1179;0.003121;0.014183;0.0243;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1437;1184;0.003099;0.020113;0.0385;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
1532;1184;0.002528;0.016672;0.0304;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
1406;1185;0.001679;0.011397;0.0223;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
1228;1188;0.00077;0.001659;0.2106;16924.0;16924.0;16924.0;1.0;0.0;1;-30.0;30.0
1544;1193;0.005628;0.038669;0.0729;391.0;391.0;391.0;1.0;0.0;1;-30.0;30.0
1334;1836;0.000652;0.001244;0.1833;22038.0;22038.0;22038.0;1.0;0.0;1;-30.0;30.0
1357;1197;0.00083;0.002588;0.32;321.0;321.0;321.0;1.0;0.0;1;-30.0;30.0
1388;1196;0.000395;0.002291;0.0182;368.0;368.0;368.0;1.0;0.0;1;-30.0;30.0
1509;1196;0.001659;0.011062;0.0203;352.0;352.0;352.0;1.0;0.0;1;-30.0;30.0
1238;1198;0.009956;0.035773;0.0572;302.0;302.0;302.0;1.0;0.0;1;-30.0;30.0
1503;1198;0.002102;0.008286;0.0142;360.0;360.0;360.0;1.0;0.0;1;-30.0;30.0
1532;1198;0.001185;0.008;0.0152;448.0;448.0;448.0;1.0;0.0;1;-30.0;30.0
1252;1199;0.00371;0.01789;0.0359;344.0;344.0;344.0;1.0;0.0;1;-30.0;30.0
1366;1199;0.001428;0.019629;0.0754;638.0;638.0;638.0;1.0;0.0;1;-30.0;30.0
1533;1199;0.001244;0.016316;0.0699;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1535;1199;0.006728;0.030596;0.0587;344.0;344.0;344.0;1.0;0.0;1;-30.0;30.0
1368;1200;0.000471;0.006184;0.2368;954.0;954.0;954.0;1.0;0.0;1;-30.0;30.0
1208;1206;0.006084;0.023072;0.24;282.0;282.0;282.0;1.0;0.0;1;-30.0;30.0
1518;1208;0.004454;0.01571;0.0253;257.0;257.0;257.0;1.0;0.0;1;-30.0;30.0
1538;1210;0.000375;0.001679;0.003;17958.0;17958.0;17958.0;1.0;0.0;1;-30.0;30.0
1528;1211;0.019867;0.059067;0.0189;489.0;489.0;489.0;1.0;0.0;1;-30.0;30.0
1353;1214;2.8e-5;0.000409;0.0116;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1353;1213;2.8e-5;0.000422;0.0116;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1397;1215;0.010667;0.052109;0.0901;317.0;317.0;317.0;1.0;0.0;1;-30.0;30.0
1238;1217;0.003931;0.026686;0.0506;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1442;1222;0.000415;0.002785;0.0051;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1484;1223;0.001225;0.005981;0.0111;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1366;1222;0.002133;0.014289;0.0263;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1473;1223;0.000474;0.003149;0.0061;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1461;1224;0.000644;0.002929;0.0051;418.0;418.0;418.0;1.0;0.0;1;-30.0;30.0
1366;1225;0.000849;0.005728;0.0101;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1366;1225;0.000849;0.005728;0.0101;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1366;1225;0.000435;0.002963;0.0208;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1539;1226;5.9e-5;0.000336;0.001;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1540;1229;0.003927;0.026153;0.0486;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1351;1231;0.002035;0.014025;0.0263;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1325;1232;0.000237;0.00083;0.1843;268.0;268.0;268.0;1.0;0.0;1;-30.0;30.0
1358;1235;0.000454;0.002114;0.0061;312.0;312.0;312.0;1.0;0.0;1;-30.0;30.0
1358;1234;0.000454;0.002114;0.004;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
1522;1238;0.002627;0.017778;0.0334;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
1541;1239;0.001462;0.010114;0.0182;442.0;442.0;442.0;1.0;0.0;1;-30.0;30.0
1365;1243;0.002749;0.039259;1.1855;811.0;811.0;811.0;1.0;0.0;1;-30.0;30.0
1251;1247;2.0e-6;0.001185;0.0;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1251;1250;2.0e-6;0.001185;0.0;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1251;1249;2.0e-6;0.001185;0.0;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1251;1248;2.0e-6;0.001185;0.0;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1439;1253;0.006533;0.022267;0.0072;1313.0;1313.0;1313.0;1.0;0.0;1;-30.0;30.0
1449;1253;0.017067;0.058356;0.0193;522.0;522.0;522.0;1.0;0.0;1;-30.0;30.0
1541;1255;1.4e-5;9.9e-5;0.0002;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1530;1256;0.002807;0.014445;0.0259;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1184;1258;0.006933;0.033403;0.0607;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
1474;1259;0.001383;0.009343;0.0172;452.0;452.0;452.0;1.0;0.0;1;-30.0;30.0
1475;1259;0.001027;0.006815;0.0121;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1542;1261;5.9e-5;0.000296;0.0;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
1271;1263;0.00141;0.020003;0.4967;1589.0;1589.0;1589.0;1.0;0.0;1;-30.0;30.0
1271;1263;0.00141;0.02;0.4967;1589.0;1589.0;1589.0;1.0;0.0;1;-30.0;30.0
