bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
1791;1;7.6;-27.2;0.0;0.0;1;1.04602;0.0;225.0;1;1.09203;1.0
1792;1;18.1;-3.2;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1793;1;3.0;2.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1794;1;9.4;-0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1795;1;18.9;1.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1796;1;29.9;-7.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1797;1;32.3;1.4;0.0;0.0;1;1.04105;0.0;225.0;1;1.09544;0.98667
1798;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1799;1;55.6;-15.8;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1800;1;9.7;2.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1801;1;-14.1;-2.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1802;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1803;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1804;1;112.9;6.5;0.0;0.0;1;1.04521;0.0;225.0;1;1.09042;1.0
1805;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1806;1;22.9;-2.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1807;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1808;1;14.8;-1.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1809;1;26.6;3.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1810;1;33.1;2.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1811;2;0.0;0.0;0.0;0.0;1;1.00381;0.0;63.0;1;1.07111;0.93651
1812;1;40.7;0.2;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1813;1;114.3;-3.8;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1814;1;5.3;-5.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1815;2;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1816;1;2.3;7.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1817;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1818;1;2.4;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1819;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1820;1;43.5;-20.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1821;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1822;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1823;1;29.2;-0.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1824;1;132.3;-34.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1825;1;11.4;-3.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1826;1;22.5;1.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1827;2;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1828;1;94.0;17.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1829;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1830;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1831;1;70.2;-11.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1832;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1833;1;0.0;0.0;0.0;0.0;1;1.03947;0.0;380.0;1;1.10526;0.97368
1834;1;29.6;0.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1835;1;8.8;-3.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1836;1;25.7;1.4;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1837;1;0.0;0.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1838;1;7.3;-6.5;0.0;0.0;1;1.03942;0.0;225.0;1;1.09218;0.98667
1839;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1840;1;0.0;0.0;0.0;0.0;1;1.03987;0.0;225.0;1;1.09307;0.98667
1841;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1842;1;8.3;-0.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1843;1;50.1;13.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1844;1;0.0;0.0;0.0;0.0;1;1.0;0.0;150.0;1;1.1;0.9
1845;1;51.7;-3.7;0.0;0.0;1;1.03879;0.0;225.0;1;1.09092;0.98667
1846;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1847;2;19.8;2.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1848;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1849;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1850;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1851;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1852;1;21.3;1.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1853;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1854;1;31.0;-3.6;0.0;0.0;1;1.03857;0.0;225.0;1;1.09047;0.98667
1855;1;90.3;23.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1856;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1857;1;22.0;-5.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1858;2;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1859;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1860;1;4.3;-11.9;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1861;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1862;1;46.9;10.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1863;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1864;1;16.3;-0.6;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1865;1;77.3;-6.5;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1866;1;2.3;-4.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1867;1;68.1;-12.8;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1868;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1869;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1870;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1871;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1872;1;32.1;-7.8;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1873;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1874;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1875;1;40.8;-3.7;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1876;1;-5.0;-14.1;0.0;0.0;1;1.04401;0.0;225.0;1;1.10136;0.98667
1877;1;2.6;-2.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1878;1;20.7;-2.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1879;1;32.5;5.8;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1880;1;54.2;-2.4;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1881;1;22.5;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1882;1;43.6;-11.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1883;1;8.0;-0.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1884;1;-2.1;1.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1885;1;33.4;-5.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1886;1;108.4;11.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1887;1;23.8;-0.7;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1888;1;165.9;62.7;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1889;1;17.6;0.9;0.0;0.0;1;1.00564;0.0;63.0;1;1.09065;0.92063
1890;1;70.1;5.9;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1891;1;-2.0;-18.1;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1892;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1893;1;7.2;4.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1894;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1895;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1896;1;10.4;5.1;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1897;1;2.8;-0.6;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1898;1;60.8;3.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1899;1;13.3;-0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1901;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1902;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1903;1;0.0;0.0;0.0;0.0;1;1.00358;0.0;63.0;1;1.08652;0.92063
1904;1;0.0;0.0;0.0;0.0;1;1.04354;0.0;225.0;1;1.08709;1.0
1905;1;6.9;-2.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1906;1;0.0;0.0;0.0;0.0;1;1.00284;0.0;63.0;1;1.06918;0.93651
1907;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1908;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
1909;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1910;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1911;1;0.0;0.0;0.0;0.0;1;1.03787;0.0;150.0;1;1.10907;0.96667
1912;1;0.0;0.0;0.0;0.0;1;1.04516;0.0;225.0;1;1.09032;1.0
1913;1;0.0;0.0;0.0;0.0;1;1.04521;0.0;225.0;1;1.09041;1.0
1914;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
1915;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1916;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1917;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
1918;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1919;1;5.1;1.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1920;1;1.7;-0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1921;1;0.0;0.0;0.0;0.0;1;1.0024;0.0;63.0;1;1.0683;0.93651
1922;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1923;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
1924;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1925;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1926;1;-7.2;0.8;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1927;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1928;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1929;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1930;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1931;1;0.0;0.0;0.0;0.0;1;1.04343;0.0;225.0;1;1.08685;1.0
1932;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1933;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1934;1;0.0;0.0;0.0;0.0;1;0.99227;0.0;225.0;1;1.09566;0.88889
1935;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1936;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1937;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1938;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1939;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1940;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1941;1;0.0;0.0;0.0;0.0;1;0.97661;0.0;63.0;1;1.37722;0.57601
1942;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1943;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1944;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1945;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1946;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1947;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1948;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1949;1;0.0;0.0;0.0;0.0;1;1.00105;0.0;63.0;1;1.0656;0.93651
1950;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1951;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1952;1;0.0;0.0;0.0;0.0;1;1.00334;0.0;150.0;1;1.10667;0.9
1953;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1954;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1955;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1956;1;0.0;0.0;0.0;0.0;1;1.04291;0.0;225.0;1;1.08582;1.0
1957;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1958;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
1959;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1960;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1961;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1962;1;0.0;0.0;0.0;0.0;1;1.00229;0.0;63.0;1;1.06807;0.93651
1963;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1964;1;-29.9;19.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1965;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1966;1;22.1;-6.9;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1967;1;0.5;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1968;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
1969;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1970;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1971;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1972;1;0.0;0.0;0.0;0.0;1;1.01688;0.0;63.0;1;1.06551;0.96825
1973;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1974;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1975;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1976;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1977;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1978;1;-10.1;3.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1979;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
1980;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1981;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
1982;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1983;1;0.0;0.0;0.0;0.0;1;1.04568;0.0;225.0;1;1.09137;1.0
1984;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
1985;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1986;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1987;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1988;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1989;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1990;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1991;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1992;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1993;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1994;1;0.0;0.0;0.0;0.0;1;1.04532;0.0;225.0;1;1.09064;1.0
1995;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1996;1;0.0;0.0;0.0;0.0;1;0.99135;0.0;225.0;1;1.09381;0.88889
1997;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1998;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1999;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2000;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2001;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2002;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2003;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2004;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2005;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2006;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2007;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2008;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2009;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2010;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2011;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2012;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2013;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2014;1;0.0;0.0;0.0;0.0;1;0.99128;0.0;225.0;1;1.09367;0.88889
2015;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2016;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2017;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2018;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2019;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2020;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2021;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2022;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2023;1;4.8;0.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2024;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2025;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2026;1;7.0;-1.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2027;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2028;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2029;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2030;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2031;1;0.0;0.0;0.0;0.0;1;1.0014;0.0;63.0;1;1.0663;0.93651
2032;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2033;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2034;1;0.0;0.0;0.0;0.0;1;0.98933;0.0;225.0;1;1.08977;0.88889
2035;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2036;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2037;1;0.0;0.0;0.0;0.0;1;0.98927;0.0;225.0;1;1.08965;0.88889
2038;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2039;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2040;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2041;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2042;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2043;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2044;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2045;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2046;1;13.1;2.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2047;1;0.0;0.0;0.0;0.0;1;1.03817;0.0;150.0;1;1.10968;0.96667
2048;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2049;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2050;1;0.0;-0.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2051;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2052;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2053;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2054;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2055;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2056;1;0.0;0.0;0.0;0.0;1;1.02129;0.0;63.0;1;1.07432;0.96825
2057;1;0.0;0.0;0.0;0.0;1;1.00085;0.0;63.0;1;1.0652;0.93651
2058;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2059;1;0.0;0.0;0.0;0.0;1;1.03797;0.0;150.0;1;1.10927;0.96667
2060;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2061;1;0.0;0.0;0.0;0.0;1;1.04539;0.0;225.0;1;1.09077;1.0
2062;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2063;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2064;1;0.0;0.0;0.0;0.0;1;0.99162;0.0;225.0;1;1.09435;0.88889
2065;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2066;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2067;1;30.5;3.2;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2068;1;0.0;0.0;0.0;0.0;1;1.00111;0.0;63.0;1;1.06572;0.93651
2069;1;0.0;0.0;0.0;0.0;1;1.00055;0.0;63.0;1;1.0646;0.93651
2070;1;33.4;2.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2071;1;0.0;0.0;0.0;0.0;1;1.00127;0.0;63.0;1;1.06604;0.93651
2072;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2073;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2074;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2075;1;0.0;0.0;0.0;0.0;1;1.00145;0.0;63.0;1;1.06639;0.93651
2076;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2077;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
2078;1;-16.7;3.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2079;1;0.0;0.0;0.0;0.0;1;1.01996;0.0;150.0;1;1.06754;0.97237
2080;1;-35.6;9.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2081;1;0.0;0.0;0.0;0.0;1;1.00061;0.0;63.0;1;1.06472;0.93651
2082;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2083;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2084;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
